bricks_layout,ball_start_x,timestamps_to_win,gamma,start_epsilon,epsilon,max_episode_num,current_episode_num,reward_system,policy_found_in_s,brick_length
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27213752,40000,3900,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27213752,40000,3900,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27213752,40000,3900,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27145803,40000,4000,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27145803,40000,4000,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27145803,40000,4000,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27145803,40000,4000,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27145803,40000,4000,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27078024,40000,4100,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27078024,40000,4100,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27078024,40000,4100,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27078024,40000,4100,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27078024,40000,4100,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27010414,40000,4200,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27010414,40000,4200,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27010414,40000,4200,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27010414,40000,4200,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27010414,40000,4200,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2694297,40000,4300,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2694297,40000,4300,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2694297,40000,4300,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2694297,40000,4300,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2694297,40000,4300,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26875696,40000,4400,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26875696,40000,4400,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26875696,40000,4400,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26875696,40000,4400,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26875696,40000,4400,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26808593,40000,4500,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26808593,40000,4500,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26808593,40000,4500,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26808593,40000,4500,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26808593,40000,4500,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26741654,40000,4600,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26741654,40000,4600,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26741654,40000,4600,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26741654,40000,4600,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26741654,40000,4600,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26674882,40000,4700,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26674882,40000,4700,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26674882,40000,4700,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26674882,40000,4700,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26674882,40000,4700,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2660828,40000,4800,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2660828,40000,4800,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2660828,40000,4800,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2660828,40000,4800,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2660828,40000,4800,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2654184,40000,4900,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2654184,40000,4900,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2654184,40000,4900,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2654184,40000,4900,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2654184,40000,4900,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2647557,40000,5000,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2647557,40000,5000,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2647557,40000,5000,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2647557,40000,5000,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2647557,40000,5000,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26409465,40000,5100,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26409465,40000,5100,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26409465,40000,5100,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26409465,40000,5100,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26409465,40000,5100,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2634352,40000,5200,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2634352,40000,5200,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2634352,40000,5200,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2634352,40000,5200,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2634352,40000,5200,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26277745,40000,5300,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26277745,40000,5300,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26277745,40000,5300,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26277745,40000,5300,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26277745,40000,5300,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26212135,40000,5400,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26212135,40000,5400,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26212135,40000,5400,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26212135,40000,5400,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26212135,40000,5400,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.26146686,40000,5500,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.26146686,40000,5500,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.26146686,40000,5500,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.26146686,40000,5500,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.26146686,40000,5500,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.260814,40000,5600,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.260814,40000,5600,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.260814,40000,5600,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.260814,40000,5600,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.260814,40000,5600,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2601628,40000,5700,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2601628,40000,5700,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2601628,40000,5700,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2601628,40000,5700,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2601628,40000,5700,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2595132,40000,5800,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2595132,40000,5800,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2595132,40000,5800,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2595132,40000,5800,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2595132,40000,5800,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2588652,40000,5900,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2588652,40000,5900,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2588652,40000,5900,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2588652,40000,5900,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2588652,40000,5900,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.25821885,40000,6000,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.25821885,40000,6000,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.25821885,40000,6000,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.25821885,40000,6000,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.25821885,40000,6000,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2575741,40000,6100,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2575741,40000,6100,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2575741,40000,6100,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2575741,40000,6100,normal,0,21
